building_id,archetype_id,building_type,age_band,geometry_outcome,construction_period_provenance,idf_sha256,weather_sha256,eplus_return_code,severe_errors,fatal_errors,heating_kwh,floor_area_m2,eui_kwh_m2,run_seconds,platform,energyplus_version
way/1054785379,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,e1d710c078937b4702babd5c779375cd12d33a3d90ed2b9e3ac92c9ff8e6ff34,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,18124.641478,69.218,261.848673,442,,
way/1054785380,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,43734651fcf238f78575286fd3c4839c68bf7955bafe656ea4625d0faf589ebf,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14335.14833,65.8142,217.812392,497,,
way/1054785382,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,FALLBACK_PENDING_LAYOUT_MISSING_DWELLING_COUNT,,8ed5d4339857025d072dad5ab10fc07c6c69d4bc5a7804caff5f0bc2d8d28455,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15925.401928,209.211,76.121246,1028,,
way/1054901275,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,4e68d3b7f4207e789be3e10c957051b8fc19bb4c8ac826efefb41e5af7861d2a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,9305.749011,30.2968,307.152868,656,,
way/1054901278,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A|B,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,a19ec9dd0fd341848ac35611e0b5d3bb24360c729bc4598accbcb8c5c3dac763,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,17821.462539,55.751,319.661756,243,,
way/1054901281,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,cef8cf2052c03123562337653f385580966bebf6d7f8824d3f4b949e41f0b6d4,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11112.901349,38.9256,285.490817,135,,
way/1054901285,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,c7564747b95689ef39111ac7df3d7dab43f5ea184766be4938f12ee63e03fb78,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,13780.430522,39.5442,348.481712,145,,
way/1055004682,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,80e186c3fde26d4b29dde73ab878588f4499aebb89596c6bce7f7a15c9de63c5,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11257.944856,38.3765,293.355175,322,,
way/1055004684,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A|B,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,fc67bfaf6d839257723fe27da93fbd3a237d3ff1f4097a8321f30de8cded01d7,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10745.728078,36.4854,294.521318,544,,
way/1055004688,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,ab7608949730c934c81f20c0c0b8cbb40cee6a7983bc199a70abcffb91c64d91,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10130.336152,34.358,294.846503,1025,,
way/1055090350,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,5b306ea183a44db4d8a00022a3eec4a45a6393e14c8e6943a2f85283cab1be8a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,8326.059648,48.5415,171.524565,611,,
way/1055090352,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,a3efc43316421f627b4ea0af166504633e86f3d6049f390cc573b307e471a369,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,30007.600042,98.6453,304.196957,56,,
way/1055163040,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A|B,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,65bea2f2f542d31a2e81ec49913ac0ac7656996426fa3dacddecf95bc21accbf,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15047.903749,60.3489,249.348435,194,,
way/1055163043,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,546810be458ea8a0e9236b539bab12e80e5e8af35621c2c5782432dd73f69667,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14669.191242,49.2371,297.929635,564,,
way/1055163044,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A|B,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,2854b680e5fa8c8f7f661a892e08d87d01961057fbf9a2a59094569baccb4cf6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,16661.998281,48.2406,345.393678,281,,
way/1055232796,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A|B,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,86996cefd8015e1bbb7a0e7d73fbe5bd98a6df7f3ee51c18afaea93b97cb0113,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15894.106815,53.0649,299.522035,242,,
way/1055232801,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,e3b614b96c39480872382048ace2827830925a7d1f5245243f1e2ad11e138f4a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11674.169945,40.9338,285.19634,462,,
way/1055232802,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1c31f491081f323c45733a6760c9fbf2b5d7289aed727beb4690682057285128,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,16800.342094,51.8033,324.310268,289,,
way/1055232803,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,079d6672591bfb4c3e0b49d54ef02258e872f79eae89a387c9896013ab72af14,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,16538.430999,56.4922,292.756009,233,,
way/1055232806,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,82d6b951a2404f21c1ae932dd1441b25a0f2393e070d62c2d6450032794fee1f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10007.981671,48.3634,206.932963,294,,
way/1055232808,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,5e38c111ffbf17912e65fb6e951571f124770c5589bcb2f9d6510298b56b5d8b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,12588.604804,68.628,183.432488,357,,
way/1055232811,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,1a25929635ae674f56e69eb442d59b6c85aae9ea36dea89b2b341646e7b7a8be,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,7697.789017,51.2063,150.328944,79,,
way/1055539059,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,10a865f8768fdb289de217e30932f9d96c3ad607f6c39344e12792dcf6bb0498,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11023.303034,44.4857,247.794303,64,,
way/1055642104,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,bb1516b3b15041fd4c9bf0c757448ababca041ccfc44b04019b196898a75bfce,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,7894.368717,49.3613,159.930324,164,,
way/1055854771,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,0bdbfc0a80c9ce78f3c67a2ddf3ddc1367e8ef70af64d74be62ba8736b1bdbec,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,20182.451176,73.6024,274.209145,207,,
way/1055854784,GB.ENG.TH.01.Gen.ReEx.001.001,TH,A,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,a864e7eda4b7036e45597ab2fb50d1fb0f93eac59088c4f0b7703f597625e3c2,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,9851.28413,33.4973,294.091886,117,,
way/1056016621,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,27c9f3b81bdd72d332a6a1efcea04289cdbd8f6d4a4cb1ed1fc15155a8ee624a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,7329.075902,43.2676,169.389472,213,,
way/1056016623,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,4bea05424c743526ffc928582b17cc75413f89468db07aab14d83e4691907f8f,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,7482.829374,44.3917,168.563704,604,,
way/1056016627,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,819af65eb2b2fe1c9140f65528b2d7b0d58d956e8274e9c474b9b99dccd9c01c,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,6563.059726,44.5845,147.204964,456,,
way/1056016639,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,b5bdecd043724d902a704a41896f4e555e4ddc1b3e708452201fac11ae775f49,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,8102.00374,48.7408,166.226318,296,,
way/1056016640,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,eba05b92939a3e2e2ab25f7726f998b54e8f7fb1ff6f4fa6165234ebe59472af,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,6622.177327,44.9459,147.336628,138,,
way/1056162837,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_OBSERVED_CONSTRUCTION_YEAR,931c1bf4e251ec67bcf51a8cc3f3ff353cb684d9f5382bddc94a33f97d2c1276,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,8639.556255,61.7047,140.014557,65,,
way/1056162838,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_OBSERVED_CONSTRUCTION_YEAR,eb9148b9982e61b2b9812f5539e397ae835f7f895c0c3390d4439bff9fe5412e,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,8735.822377,62.5398,139.684207,59,,
way/1056162839,GB.ENG.TH.08.Gen.ReEx.001.001,TH,GB.08,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_OBSERVED_CONSTRUCTION_YEAR,4d8f4ff1e2bc9252e244523d18175d1f8a994114dcea3be80139bb09565650aa,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10062.121357,61.046,164.828512,66,,
way/1056456195,GB.ENG.TH.04.Gen.ReEx.001.001,TH,D|E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,76db03b5ff131d3abc95398c23a92097ea7be7941631f4f0fd6369a925688453,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14536.344613,47.7708,304.293514,446,,
way/1056456198,GB.ENG.TH.04.Gen.ReEx.001.001,TH,D|E|F,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,ea94416333576ed8c73212071f85b9d750db107bc95328391fdb438017b159d5,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15072.077245,49.7955,302.679504,149,,
way/1056456200,GB.ENG.TH.04.Gen.ReEx.001.001,TH,E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,4706b7e628e31c033399081e659fd9414247c89dfd07ff2c4e2877d2a0569885,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,18803.712898,46.79,401.874608,169,,
way/1056562078,GB.ENG.TH.02.Gen.ReEx.001.001,TH,B|C,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,e80286b232341a27bf6b51f52df082b845ff8701877daa3e71e792112fc8ab57,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14579.388827,52.2897,278.819516,63,,
way/1056562090,GB.ENG.TH.03.Gen.ReEx.001.001,TH,C|D,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,e9f615e7dd0bce46feffaf0075240c04f28a6b2964d27526d7e76fb964579291,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,13238.097262,50.7634,260.780351,152,,
way/1056576462,GB.ENG.TH.08.Gen.ReEx.001.001,TH,L,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,2607262dc6d32b1ea7943d5ba1787855e3c02db626706df7a6851cb42e999fa6,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,6466.80188,68.3971,94.547896,155,,
way/1056576463,GB.ENG.TH.04.Gen.ReEx.001.001,TH,D|E,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,7279454c2f7832fb889c14037b05ff80a4e328cf6fbeca2e009c4af7fe9d4abe,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,21192.679829,69.1824,306.330509,239,,
way/1056576468,GB.ENG.TH.04.Gen.ReEx.001.001,TH,E|F,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,75b8ddbdaf4887113c0eea4ec3a290d09cc899be2af8206b8be1f2d88e3d6b87,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,22318.497238,65.3798,341.366863,243,,
way/1056576469,GB.ENG.TH.03.Gen.ReEx.001.001,TH,C|D,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,3033de8b2465886d4cdd126e459e46ab75c3987f3c16669d700e7e8627f9ea11,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,20423.768921,47.9415,426.014391,141,,
way/1056576472,GB.ENG.TH.06.Gen.ReEx.001.001,TH,H|J,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,74cda8b7414dcf25d8ff4bf3f66b0602d9e8ca6927f9d8c03dceee8a88ccc6c3,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,13428.456804,84.0944,159.683128,143,,
way/1056849906,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,af0f8db785c2e3aed71f4acde0d918a72c1c6d2bd4b01f5d9cdcb334113a63be,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14348.506327,53.0299,270.57389,151,,
way/1056849907,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,c539eb81f4978a6ae186642e8305aba0a8b446f7f75da066d810e6f464dafc68,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,12621.779504,46.7459,270.008268,135,,
way/1056849909,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,2285214a0b77798b3a65fedc359aa68d26ff324e2ded2909ddc27061ec59529a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14214.718333,46.6173,304.923673,97,,
way/1056849910,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,e3352d8c46beea77f20779c8987665c711f6cafc406c648ceb9afaf5b14d6456,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,11070.637339,48.7382,227.144977,56,,
way/1056849913,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,149aec36f86564fa3c5fbe0ce6ef72c5dcbf5f6cd2ccc8b59fcc8f528b70a928,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,14652.284676,59.0983,247.93073,145,,
way/1057072198,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,f3bce6d6351c01e949c3de4d4f122bc38adac1f651ef91ed33076931b2bb89aa,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15788.583341,41.6811,378.794786,170,,
way/1057072199,GB.ENG.TH.05.Gen.ReEx.001.001,TH,G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,5fa777032f80dda4ba29a7a7a3a7aaceaf6493636a6f526ee5cfb7ac44aecf55,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15639.416206,41.7867,374.267798,158,,
way/1057093127,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,fd7e3a1b4bce7bd9fa33f468ec7fba910e7a895c5b9d1f66950981bded487416,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10295.716871,39.1164,263.207168,98,,
way/1057093128,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,fd425a36c3ab7e5e661bd70421bca8a2994a6ec1ba99fcaaf96689d554fdd3e8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15478.889516,55.7291,277.752368,236,,
way/1057093131,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,3f80795c963437a3dcf24bdc0ec8c2ba434e062d0b3627e83c42d3bd69b38da8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,15976.118181,205.6941,77.669307,452,,
way/1057093132,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,0a6758ef5645b3a33658764586ab516674876d641fff210df51c18e9989996bc,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10777.848101,41.142,261.967043,228,,
way/1057093133,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,51df99ec952208b7cd19ef93f427d5f038f89f9f186e1812e4443b3a069268b8,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10984.250989,42.3695,259.249011,312,,
way/1057093134,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,4b275640fc4c0a1341de8b22862d5190c85b0e442240d1ebe3ced62ee34fa077,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10470.556661,40.9186,255.887461,308,,
way/1057093135,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,568d14704fec0951f931bc3392d8e714073c2932e9b501ce0d7bde432b5ffd18,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10767.784917,41.6692,258.411127,149,,
way/1057093136,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,I,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,,bd2cf7ecf466a80e65019839575b2891f7cbb2b9492c59b12924aa337ebb1f64,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,36030.955366,506.2655,71.170078,132,,
way/1057529438,GB.ENG.TH.06.Gen.ReEx.001.001,TH,I,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,,c43442faf23ff0176981041797e4791ec4d8065155d944b45237b4e6db271e1a,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,9111.241112,37.8915,240.456068,13,,
way/1057529439,GB.ENG.TH.05.Gen.ReEx.001.001,TH,F|G,DWELLING_LAYOUT_EMITTED_IMPUTED_COUNT,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,45fc8d169f2e4e2e10b9b0b25a587d3db12542d54b3063bda415376f059b75ff,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,10336.96374,38.9258,265.555589,12,,
way/1057529442,GB.ENG.AB.04-08.ApartmentBuildings.SyAv.005.001,AB,H|I,DWELLING_LAYOUT_EMITTED_INTERZONE_MISMATCH_REROUTED,EPC_MULTI_CERTIFICATE_BAND_INTERSECTION,ac5c492210ca52faec893963789cf3733477e9ee188843505d2ae20c89dd389b,379d10100e944b1074a6987f3a7d1002c4b642a874a1ebb5d03fb934fd04f745,0,0,0,18287.41472,243.1459,75.211693,54,,
